"","Time","Age.yr.","TopLayer...","LAI.m2.","GrossPsn.gC_m2_mo.","FolResp.gC_m2_mo.","MaintenanceRespiration.gC_mo.","NetPsn.gC_m2_mo.","Transpiration.mm.","WUE.g_mm.","Fol.gDW.","Root.gDW.","Wood.gDW.","NSC.gC.","NSCfrac...","fWater...","water.mm.","PressureHead.mm.","fRad...","fOzone...","DelAMax...","fTemp_psn...","fTemp_resp...","fage...","LeafOn...","FActiveBiom.gDW_gDW.","AdjFolN.gN_gC.","AdjFracFol...","CiModifier...","AdjHalfSat","Limiting.Factor","X","Species"
"24",1891.92,3,0,0.0470017,0,0,0.07814109,0,0,0,11.28041,52,117,7.523605,0.0416059,1,70.71497,3,0.4629973,1,0,0.3972514,0.2547369,1,"False",0.9931917,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"25",1892,3,0,0.0470017,0,0,0.08064184,0,0,0,11.28041,52,117,7.442963,0.04115995,1,70.71497,3,0.4944232,1,0,0.3279886,0.2360856,1,"False",0.9931917,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"26",1892.08,3,0,0.0470017,0,0,0.08480161,0,0,0,11.28041,52,117,7.358162,0.040691,1,70.71497,3,0.560882,1,0,0.3564591,0.2482637,1,"False",0.9931917,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"27",1892.17,3,0,0.0470017,0,0,0.09917426,0,0,0,11.28041,52,117,7.258987,0.04014255,1,70.66475,3,0.6271126,1,0,0.5145999,0.2903408,1,"False",0.9931917,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"28",1892.25,3,0,0.07067776,3.355912,0.3887526,0.1133586,2.967159,0.4511379,0.1972678,16.96266,52,117,7.555773,0.04051923,1,69.2161,3.2,0.6666653,1,1.015949,0.6137789,0.3318665,1,"True",0.9931917,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"29",1892.33,3,0,0.07067776,5.114242,0.556143,0.153438,4.558098,1.008098,0.1356144,16.96266,52,117,11.96043,0.06414003,1,67.60618,3.8,0.6918898,1,1.012586,0.830241,0.4492025,1,"True",0.9931917,1.02,0.1,1,245,"fRad",NA,"pnigra"
"30",1892.42,3,0,0.07067776,6.064822,0.7650867,0.2215561,5.299735,1.868058,0.08509195,16.96266,52,117,17.03861,0.0913727,1,57.69916,7.8,0.7077833,1,1.008232,0.9772443,0.6486237,1,"True",0.9931917,1.02,0.1,1,245,"fRad",NA,"pnigra"
"31",1892.5,3,0,0.07067776,6.18847,1.027521,0.3018148,5.16095,2.63885,0.05865967,16.96266,52,117,21.89774,0.1174307,1,41.44099,40,0.7054714,1,1.007022,0.9943714,0.8835876,1,"True",0.9931917,1.02,0.1,1,245,"fRad",NA,"pnigra"
"32",1892.58,3,0,0.07067776,2.808515,0.5006984,0.2879707,2.307817,0.6944522,0.09967441,16.96266,52,117,23.91759,0.1282625,0.525,31.79606,136.8,0.6789846,1,1.005407,0.9964426,0.8430578,1,"True",0.9931917,1.02,0.1,0.525,245,"Too dry",NA,"pnigra"
"33",1892.67,3,0,0.07067776,4.581473,0.7135481,0.2015927,3.867925,1.2011,0.09658811,16.96266,52,117,27.58392,0.1479238,0.975,35.56088,82.2,0.6343944,1,1.007761,0.9657468,0.5901792,1,"True",0.9931917,1.02,0.1,0.975,245,"fRad",NA,"pnigra"
"34",1892.75,3,0,0.07067776,3.536211,0.5533304,0.1433936,2.982881,0.637232,0.1403987,16.96266,52,117,30.4234,0.1631511,1,45.75896,37.8,0.5761058,1,1.012861,0.8179295,0.4197966,1,"True",0.9931917,1.02,0.1,1,245,"fRad",NA,"pnigra"
"35",1892.83,3,0,0.05230154,0,0,0.09828268,0,0,0,12.55237,52,117,30.32512,0.1665359,1,67.42342,3.8,0.4975914,1,0,0.5233239,0.2877306,1,"False",0.9931917,1.02,0.1,1,245,"fRad",NA,"pnigra"
"36",1892.92,4,0,0.05230154,0,0,0.08700158,0,0,0,12.55237,59,131,8.372322,0.04155885,1,70.71497,3,0.4622079,1,0,0.3972514,0.2547042,1,"False",0.9924111,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"37",1893,4,0,0.05230154,0,0,0.08992274,0,0,0,12.55237,59,131,8.2824,0.04111249,1,70.71497,3,0.493629,1,0,0.3279886,0.2360856,1,"False",0.9924111,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"38",1893.08,4,0,0.05230154,0,0,0.09456125,0,0,0,12.55237,59,131,8.187839,0.0406431,1,70.71497,3,0.5600985,1,0,0.3564591,0.2482637,1,"False",0.9924111,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"39",1893.17,4,0,0.05230154,0,0,0.1104976,0,0,0,12.55237,59,131,8.077341,0.04009461,1,70.6821,3,0.6251864,1,0,0.5145999,0.2901034,1,"False",0.9924111,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"40",1893.25,4,0,0.07874997,3.719931,0.4331526,0.1263097,3.286778,0.5000733,0.197134,18.89999,59,131,8.381379,0.04034232,1,70.14072,3,0.6647055,1,1.015949,0.6137789,0.331617,1,"True",0.9924111,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"41",1893.33,4,0,0.07874997,5.674461,0.619661,0.170991,5.0548,1.118526,0.1355447,18.89999,59,131,13.26519,0.06384971,1,66.31646,3.8,0.6900072,1,1.012586,0.830241,0.4489245,1,"True",0.9924111,1.02,0.1,1,245,"fRad",NA,"pnigra"
"42",1893.42,4,0,0.07874997,6.739916,0.8524684,0.2470188,5.887447,2.075998,0.0850599,18.89999,59,131,18.90562,0.09099894,1,58.36252,7.2,0.7059551,1,1.008232,0.9772443,0.6485299,1,"True",0.9924111,1.02,0.1,1,245,"fRad",NA,"pnigra"
"43",1893.5,4,0,0.07874997,6.887908,1.144876,0.3367234,5.743032,2.9371,0.05864719,18.89999,59,131,24.31193,0.1170213,1,43.01467,32.6,0.703635,1,1.007022,0.9943714,0.8840429,1,"True",0.9924111,1.02,0.1,1,245,"fRad",NA,"pnigra"
"44",1893.58,4,0,0.07874997,3.161467,0.5632547,0.3214174,2.598213,0.8293154,0.09396794,18.89999,59,131,26.58873,0.1279802,0.615,31.9536,128.2,0.6770611,1,1.005407,0.9964426,0.8438579,1,"True",0.9924111,1.02,0.1,0.615,245,"Too dry",NA,"pnigra"
"45",1893.67,4,0,0.07874997,3.141402,0.4939315,0.2250147,2.64747,0.8876932,0.08945259,18.89999,59,131,29.01118,0.1396403,0.6,35.4322,95.8,0.6323525,1,1.007761,0.9657468,0.5907596,1,"True",0.9924111,1.02,0.1,0.6,245,"fWater",NA,"pnigra"
"46",1893.75,4,0,0.07874997,3.939219,0.6165271,0.1600308,3.322692,0.7098548,0.140393,18.89999,59,131,32.17385,0.1548633,1,50.00666,21.2,0.5739627,1,1.012861,0.8179295,0.4201492,1,"True",0.9924111,1.02,0.1,1,245,"fRad",NA,"pnigra"
"47",1893.83,4,0,0.05827498,0,0,0.1096577,0,0,0,13.986,59,131,32.0642,0.1580453,1,69.05514,3.2,0.4955117,1,0,0.5233239,0.2878982,1,"False",0.9924111,1.02,0.1,1,245,"fRad",NA,"pnigra"
"48",1893.92,5,0,0.05827498,0,0,0.09702685,0,0,0,13.986,65,145,9.32737,0.04188366,1,70.71497,3,0.4612707,1,0,0.3972514,0.2547369,1,"False",0.9916116,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"49",1894,5,0,0.05827498,0,0,0.09943689,0,0,0,13.986,65,145,9.227935,0.04143716,1,70.71497,3,0.492686,1,0,0.3279886,0.2360856,1,"False",0.9916116,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"50",1894.08,5,0,0.05827498,0,0,0.1045662,0,0,0,13.986,65,145,9.123369,0.04096762,1,70.71497,3,0.5591674,1,0,0.3564591,0.2482637,1,"False",0.9916116,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"51",1894.17,5,0,0.05827498,0,0,0.1221887,0,0,0,13.986,65,145,9.00118,0.04041893,1,70.68836,3,0.6231589,1,0,0.5145999,0.2901034,1,"False",0.9916116,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"52",1894.25,5,0,0.08701184,4.099069,0.4785958,0.1396738,3.620473,0.5510411,0.1970635,20.88284,65,145,9.378398,0.04085805,1,70.0023,3,0.6626684,1,1.015949,0.6137789,0.331617,1,"True",0.9916116,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"53",1894.33,5,0,0.08701184,6.253935,0.6846713,0.1890825,5.569263,1.23275,0.1355026,20.88284,65,145,14.75858,0.06429743,1,69.36,3,0.6880491,1,1.012586,0.830241,0.4489245,1,"True",0.9916116,1.02,0.1,1,245,"fRad",NA,"pnigra"
"54",1894.42,5,0,0.08701184,7.429491,0.9419031,0.2731543,6.487588,2.288397,0.08503086,20.88284,65,145,20.97302,0.09137132,1,59.09022,6.4,0.704053,1,1.008232,0.9772443,0.6485299,1,"True",0.9916116,1.02,0.1,1,245,"fRad",NA,"pnigra"
"55",1894.5,5,0,0.08701184,7.593307,1.264988,0.37235,6.32832,3.237892,0.05862066,20.88284,65,145,26.92898,0.1173192,1,43.90514,29.8,0.7017244,1,1.007022,0.9943714,0.8840429,1,"True",0.9916116,1.02,0.1,1,245,"fRad",NA,"pnigra"
"56",1894.58,5,0,0.08701184,5.789869,1.027355,0.3554246,4.762514,1.431642,0.09977613,20.88284,65,145,31.33607,0.1365191,0.875,32.45006,120,0.675061,1,1.005407,0.9964426,0.8438579,1,"True",0.9916116,1.02,0.1,0.875,245,"fRad",NA,"pnigra"
"57",1894.67,5,0,0.08701184,5.826267,0.9095853,0.248822,4.916682,1.646379,0.08957092,20.88284,65,145,36.00394,0.1568552,1,37.48682,61.4,0.6302318,1,1.007761,0.9657468,0.5907596,1,"True",0.9916116,1.02,0.1,1,245,"fRad",NA,"pnigra"
"58",1894.75,5,0,0.08701184,4.338276,0.6812087,0.1769627,3.657068,0.7817656,0.1403076,20.88284,65,145,39.48404,0.1720167,1,49.40922,19.6,0.57174,1,1.012861,0.8179295,0.4201492,1,"True",0.9916116,1.02,0.1,1,245,"fRad",NA,"pnigra"
"59",1894.83,5,0,0.06438877,0,0,0.1212599,0,0,0,15.4533,65,145,39.36277,0.1756074,1,68.37538,3.6,0.4933574,1,0,0.5233239,0.2878982,1,"False",0.9916116,1.02,0.1,1,245,"fRad",NA,"pnigra"
"60",1894.92,6,0,0.06438877,0,0,0.1072927,0,0,0,15.4533,73,163,10.30621,0.04124635,1,70.71497,3,0.4602963,1,0,0.3972514,0.2547369,1,"False",0.9905729,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"61",1895,6,0,0.06438877,0,0,0.1118074,0,0,0,15.4533,73,163,10.1944,0.04079888,1,70.71497,3,0.4917051,1,0,0.3279886,0.2360856,1,"False",0.9905729,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"62",1895.08,6,0,0.06438877,0,0,0.1175748,0,0,0,15.4533,73,163,10.07683,0.04032834,1,70.71497,3,0.5581984,1,0,0.3564591,0.2482637,1,"False",0.9905729,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"63",1895.17,6,0,0.06438877,0,0,0.1373897,0,0,0,15.4533,73,163,9.939436,0.03977849,1,70.68726,3,0.6205984,1,0,0.5145999,0.2901034,1,"False",0.9905729,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"64",1895.25,6,0,0.09773417,4.587902,0.5375723,0.15705,4.05033,0.6167553,0.196971,23.4562,73,163,10.23141,0.03968785,1,70.67218,3,0.6600142,1,1.015949,0.6137789,0.331617,1,"True",0.9905729,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"65",1895.33,6,0,0.09773417,7.001384,0.7690421,0.2126055,6.232342,1.380084,0.1354474,23.4562,73,163,16.25115,0.06303853,1,66.52917,4,0.6854959,1,1.012586,0.830241,0.4489245,1,"True",0.9905729,1.02,0.1,1,245,"fRad",NA,"pnigra"
"66",1895.42,6,0,0.09773417,8.319332,1.057972,0.3071364,7.26136,2.562482,0.08499274,23.4562,73,163,23.20537,0.09001409,1,59.35523,6.4,0.7015717,1,1.008232,0.9772443,0.6485299,1,"True",0.9905729,1.02,0.1,1,245,"fRad",NA,"pnigra"
"67",1895.5,6,0,0.09773417,8.503773,1.42087,0.4186726,7.082902,3.626128,0.05858587,23.4562,73,163,29.8696,0.1158648,1,45.4364,26.2,0.6992322,1,1.007022,0.9943714,0.8840429,1,"True",0.9905729,1.02,0.1,1,245,"fRad",NA,"pnigra"
"68",1895.58,6,0,0.09773417,7.028228,1.24947,0.3996415,5.778757,2.295641,0.07550143,23.4562,73,163,35.24871,0.1367305,0.925,32.90894,110.8,0.6724542,1,1.005407,0.9964426,0.8438579,1,"True",0.9905729,1.02,0.1,0.925,245,"fRad",NA,"pnigra"
"69",1895.67,6,0,0.09773417,6.520037,1.021672,0.279777,5.498365,1.842424,0.08950944,23.4562,73,163,40.4673,0.1569735,1,36.25612,71.4,0.6274711,1,1.007761,0.9657468,0.5907596,1,"True",0.9905729,1.02,0.1,1,245,"fRad",NA,"pnigra"
"70",1895.75,6,0,0.09773417,4.852121,0.7651528,0.1989779,4.086968,0.8743614,0.1401958,23.4562,73,163,44.35529,0.1720551,1,51.20583,18.4,0.5688515,1,1.012861,0.8179295,0.4201492,1,"True",0.9905729,1.02,0.1,1,245,"fRad",NA,"pnigra"
"71",1895.83,6,0,0.07232329,0,0,0.1363453,0,0,0,17.35759,73,163,44.21896,0.1756421,1,66.64515,4,0.4905638,1,0,0.5233239,0.2878982,1,"False",0.9905729,1.02,0.1,1,245,"fRad",NA,"pnigra"
"72",1895.92,7,0,0.07232329,0,0,0.1206405,0,0,0,17.35759,82,183,11.57649,0.04125917,1,70.71497,3,0.4590239,1,0,0.3972514,0.2547369,1,"False",0.9894075,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"73",1896,7,0,0.07232329,0,0,0.1257043,0,0,0,17.35759,82,183,11.45078,0.04081115,1,70.71497,3,0.4904237,1,0,0.3279886,0.2360856,1,"False",0.9894075,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"74",1896.08,7,0,0.07232329,0,0,0.1321885,0,0,0,17.35759,82,183,11.3186,0.04034002,1,70.71497,3,0.5569313,1,0,0.3564591,0.2482637,1,"False",0.9894075,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"75",1896.17,7,0,0.07232329,0,0,0.1545926,0,0,0,17.35759,82,183,11.16401,0.03978905,1,70.64706,3,0.6175045,1,0,0.5145999,0.2903408,1,"False",0.9894075,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"76",1896.25,7,0,0.1097526,5.143546,0.6036777,0.1767031,4.539868,0.691451,0.1969276,26.34061,82,183,11.48481,0.03967562,1,69.31474,3.2,0.6568683,1,1.015949,0.6137789,0.3318665,1,"True",0.9894075,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"77",1896.33,7,0,0.1097526,7.845299,0.8636113,0.2391789,6.981688,1.546433,0.135411,26.34061,82,183,18.22732,0.06296842,1,68.63966,3.4,0.6824673,1,1.012586,0.830241,0.4492025,1,"True",0.9894075,1.02,0.1,1,245,"fRad",NA,"pnigra"
"78",1896.42,7,0,0.1097526,9.311338,1.188071,0.3453612,8.123267,2.868036,0.08495148,26.34061,82,183,26.00523,0.0898381,1,61.37888,5.6,0.6986265,1,1.008232,0.9772443,0.6486237,1,"True",0.9894075,1.02,0.1,1,245,"fRad",NA,"pnigra"
"79",1896.5,7,0,0.1097526,9.505341,1.595594,0.4704682,7.909747,4.05321,0.0585313,26.34061,82,183,33.44451,0.115538,1,46.81926,23.8,0.6962745,1,1.007022,0.9943714,0.8835876,1,"True",0.9894075,1.02,0.1,1,245,"fRad",NA,"pnigra"
"80",1896.58,7,0,0.1097526,8.146364,1.456749,0.448888,6.689615,2.943787,0.06815842,26.34061,82,183,39.68523,0.1370973,0.95,34.85549,91.8,0.6693633,1,1.005407,0.9964426,0.8430578,1,"True",0.9894075,1.02,0.1,0.95,245,"fRad",NA,"pnigra"
"81",1896.67,7,0,0.1097526,7.015318,1.108039,0.3142422,5.907279,1.837662,0.09641546,26.34061,82,183,45.27827,0.1564191,0.975,35.75533,82.2,0.6242029,1,1.007761,0.9657468,0.5901792,1,"True",0.9894075,1.02,0.1,0.975,245,"fRad",NA,"pnigra"
"82",1896.75,7,0,0.1097526,5.405471,0.8592438,0.2235216,4.546227,0.9740762,0.1399855,26.34061,82,183,49.60098,0.1713524,1,48.58218,26.6,0.5654389,1,1.012861,0.8179295,0.4197966,1,"True",0.9894075,1.02,0.1,1,245,"fRad",NA,"pnigra"
"83",1896.83,7,0,0.08121689,0,0,0.1532028,0,0,0,19.49205,82,183,49.44778,0.1749177,1,66.92949,4.2,0.487264,1,0,0.5233239,0.2877306,1,"False",0.9894075,1.02,0.1,1,245,"fRad",NA,"pnigra"
"84",1896.92,8,0,0.08121689,0,0,0.1356178,0,0,0,19.49205,92,206,13.00045,0.04130118,1,70.71497,3,0.4574994,1,0,0.3972514,0.2547042,1,"False",0.9881086,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"85",1897,8,0,0.08121689,0,0,0.1412112,0,0,0,19.49205,92,206,12.85924,0.04085257,1,70.71497,3,0.4888878,1,0,0.3279886,0.2360856,1,"False",0.9881086,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"86",1897.08,8,0,0.08121689,0,0,0.1484953,0,0,0,19.49205,92,206,12.71074,0.04038081,1,70.71497,3,0.5554112,1,0,0.3564591,0.2482637,1,"False",0.9881086,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"87",1897.17,8,0,0.08121689,0,0,0.1735212,0,0,0,19.49205,92,206,12.53722,0.03982955,1,70.61889,3,0.6139361,1,0,0.5145999,0.2901034,1,"False",0.9881086,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"88",1897.25,8,0,0.1231298,5.727689,0.6772572,0.198352,5.050432,0.7699779,0.196732,29.55115,92,206,12.86271,0.03961276,1,70.4339,3,0.6532429,1,1.015949,0.6137789,0.331617,1,"True",0.9881086,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"89",1897.33,8,0,0.1231298,8.745936,0.968873,0.2685178,7.777063,1.723963,0.1353046,29.55115,92,206,20.37125,0.06273652,1,67.70228,3.4,0.6789731,1,1.012586,0.830241,0.4489245,1,"True",0.9881086,1.02,0.1,1,245,"fRad",NA,"pnigra"
"90",1897.42,8,0,0.1231298,10.39832,1.33288,0.3879089,9.06544,3.202842,0.0848942,29.55115,92,206,29.04878,0.08946037,1,61.25581,5.8,0.6952264,1,1.008232,0.9772443,0.6485299,1,"True",0.9881086,1.02,0.1,1,245,"fRad",NA,"pnigra"
"91",1897.5,8,0,0.1231298,10.63211,1.790074,0.5287775,8.842033,4.533679,0.05849599,29.55115,92,206,37.36204,0.1150624,1,46.48042,24.2,0.6928602,1,1.007022,0.9943714,0.8840429,1,"True",0.9881086,1.02,0.1,1,245,"fRad",NA,"pnigra"
"92",1897.58,8,0,0.1231298,9.1201,1.634305,0.5047415,7.485795,3.297361,0.06809202,29.55115,92,206,44.34309,0.1365616,0.95,35.04415,91.8,0.6657992,1,1.005407,0.9964426,0.8438579,1,"True",0.9881086,1.02,0.1,0.95,245,"fRad",NA,"pnigra"
"93",1897.67,8,0,0.1231298,8.136622,1.287147,0.3533544,6.849475,2.299236,0.08935081,29.55115,92,206,50.83922,0.1565675,1,34.68719,87.8,0.6204414,1,1.007761,0.9657468,0.5907596,1,"True",0.9881086,1.02,0.1,1,245,"fRad",NA,"pnigra"
"94",1897.75,8,0,0.1231298,6.046557,0.9639729,0.2513062,5.082584,1.089601,0.1399078,29.55115,92,206,55.67049,0.1714462,1,46.22194,26.8,0.5615204,1,1.012861,0.8179295,0.4201492,1,"True",0.9881086,1.02,0.1,1,245,"fRad",NA,"pnigra"
"95",1897.83,8,0,0.09111604,0,0,0.1722022,0,0,0,21.86785,92,206,55.49829,0.1750076,1,68.52543,3.6,0.4834814,1,0,0.5233239,0.2878982,1,"False",0.9881086,1.02,0.1,1,245,"fRad",NA,"pnigra"
"96",1897.92,9,0,0.09111604,0,0,0.1523672,0,0,0,21.86785,104,231,14.58517,0.04131531,1,70.71497,3,0.4557668,1,0,0.3972514,0.2547369,1,"False",0.9866527,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"97",1898,9,0,0.09111604,0,0,0.1586158,0,0,0,21.86785,104,231,14.42655,0.04086601,1,70.71497,3,0.4871411,1,0,0.3279886,0.2360856,1,"False",0.9866527,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"98",1898.08,9,0,0.09111604,0,0,0.1667977,0,0,0,21.86785,104,231,14.25975,0.04039352,1,70.71497,3,0.5536804,1,0,0.3564591,0.2482637,1,"False",0.9866527,1.02,0.1,1,245,"fTemp",NA,"pnigra"
"99",1898.17,9,0,0.09111604,0,0,0.1949081,0,0,0,21.86785,104,231,14.06485,0.03984141,1,70.62482,3,0.6097352,1,0,0.5145999,0.2901034,1,"False",0.9866527,1.02,0.1,1,245,"fTemp",NA,"pnigra"
